Company_ID,Legal_Entity_Name,PAN_Number,Financial_Year,Quarter,Customer_ID,Customer_Name,TAN_Number,Invoice_Number,Invoice_Date,Invoice_Amount,GST_Amount,Payment_Date,Gross_Payment,Payment_Method,Bank_Name,Bank_Account_Number,Receipt_Reference,TDS_Applicable,TDS_Section,TDS_Rate,TDS_Deducted,Form26AS_Credit,AIS_Credit,Difference_Amount,Credit_Status,Compliance_Status,Evidence_Status,Risk_Score,Narration
536,Linkbuzz,ABCDE1234F,2021,Q2,536,Pandora Berrane,LMNO90123Q,INV-2021-000789,6/24/2021,5276.63,496.46,5/16/2020,3289.19,Cheque,Ntags,7557553979,UTR250402000456,true,194C,4.7,756.95,248.8,117.46,-378.06,Section Mismatch,Needs Review,Partial,7,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."
537,Rooxo,XYZW5678P,2021,Q2,537,Jamison Mingard,LMNO90123Q,INV-2021-000789,1/20/2020,1512.18,524.0,7/20/2020,3521.67,Cheque,Gigazoom,5076954255,TXN250401000123,true,194IA,3.42,850.47,444.4,296.91,486.37,Missing Credit,Needs Review,Ready,9,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede."
538,Skyvu,ABCDE1234F,2021,Q4,538,Cliff Sulman,ABCD12345E,INV-2021-000789,4/1/2020,2344.53,911.39,3/27/2021,5255.36,Credit Card,Voonte,7029961090,TXN250401000123,false,194C,3.33,492.87,3.93,270.57,-450.48,Missing Credit,Escalated,Missing,9,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit."
539,Photospace,XYZW5678P,2020,Q2,539,Trever McCorkell,WXYZ67890P,INV-2020-000123,8/23/2020,1404.79,865.15,7/12/2021,5423.32,Bank Transfer,Centimia,7411220873,UTR250401000123,false,194C,7.25,686.42,103.12,199.73,132.61,Matched,Compliant,Missing,5,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula."
540,Tagchat,ABCDE1234F,2020,Q4,540,Joannes Wahlberg,WXYZ67890P,INV-2020-000456,7/1/2021,9692.97,254.32,6/4/2020,8012.54,Credit Card,Browsetype,5455113778,UTR250401000123,false,194IA,8.56,470.18,259.99,73.15,40.72,Missing Credit,Escalated,Ready,9,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."
541,Skinte,XYZW5678P,2020,Q2,541,Xenia Scarratt,ABCD12345E,INV-2020-000123,12/30/2020,8362.0,862.31,5/16/2021,4736.83,Cheque,Gabspot,8211847135,UTR250402000456,true,194J,2.44,203.42,181.17,153.18,71.56,Missing Credit,Escalated,Partial,2,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio."
542,Leexo,LMNO9012Q,2021,Q3,542,Tim Dursley,WXYZ67890P,INV-2021-000789,10/30/2020,5343.31,329.35,10/27/2020,5118.53,Cheque,Leenti,3505150473,UTR250402000456,false,194J,6.61,166.09,112.53,250.52,-377.37,Missing Credit,Compliant,Partial,3,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis."
543,Devpulse,ABCDE1234F,2021,Q3,543,Helge O'Doohaine,LMNO90123Q,INV-2021-000789,9/27/2020,2193.62,923.1,9/3/2021,7302.88,Credit Card,Centidel,4588831175,UTR250402000456,true,194IA,2.02,632.13,423.11,321.5,-243.63,Section Mismatch,Compliant,Ready,8,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa."
544,Twimbo,ABCDE1234F,2021,Q4,544,Roseanne Staton,ABCD12345E,INV-2020-000123,3/16/2021,9616.81,143.69,3/6/2020,3467.22,Bank Transfer,Fanoodle,6120813014,UTR250401000123,false,194C,7.93,709.62,228.31,305.85,301.71,Matched,Needs Review,Partial,10,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis."
545,Flashspan,ABCDE1234F,2021,Q2,545,Wally Minshaw,ABCD12345E,INV-2021-000789,8/18/2020,8519.35,477.8,11/8/2021,5337.74,Credit Card,Mita,9363698323,UTR250402000456,false,194J,4.97,297.34,13.08,319.15,380.62,Section Mismatch,Escalated,Missing,3,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus."
546,Kayveo,XYZW5678P,2021,Q1,546,Gussi Affuso,WXYZ67890P,INV-2020-000123,11/14/2020,1312.17,558.88,4/26/2020,4264.95,Cheque,Yakijo,6003989700,UTR250401000123,true,194J,8.14,563.08,148.02,303.88,-227.34,Missing Credit,Escalated,Partial,3,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla."
547,Twinder,ABCDE1234F,2021,Q4,547,Perren Marquet,WXYZ67890P,INV-2020-000456,8/17/2020,7435.99,736.25,9/6/2021,5952.35,Credit Card,Fivebridge,5352453480,TXN250401000123,true,194J,4.64,863.62,279.39,397.47,-125.16,Matched,Escalated,Partial,1,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt."
548,Edgepulse,ABCDE1234F,2021,Q1,548,Edlin Scargle,ABCD12345E,INV-2020-000456,7/20/2020,3493.95,744.94,9/18/2020,3134.27,Cheque,Zoovu,6314212078,UTR250401000123,true,194C,8.81,835.95,436.63,273.97,-351.79,Matched,Needs Review,Ready,4,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo."
549,Tagcat,XYZW5678P,2021,Q2,549,Freddy Detheridge,LMNO90123Q,INV-2020-000123,10/14/2021,2124.66,582.7,8/30/2020,3865.31,Bank Transfer,Topdrive,4727843311,UTR250401000123,false,194IA,2.01,383.72,165.25,85.78,395.96,Section Mismatch,Escalated,Partial,5,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede."
550,Fivebridge,XYZW5678P,2021,Q4,550,Clareta Grogona,WXYZ67890P,INV-2020-000123,8/20/2021,9384.18,728.94,5/14/2021,8859.37,Bank Transfer,Kare,6945739617,TXN250401000123,true,194IA,6.42,454.0,114.48,154.5,159.17,Section Mismatch,Escalated,Missing,1,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."
551,Devpoint,XYZW5678P,2020,Q1,551,Peggie Picford,ABCD12345E,INV-2020-000123,2/15/2020,6772.17,863.2,6/13/2020,3090.64,Cheque,Tazz,6407287117,UTR250401000123,false,194C,4.4,268.58,432.95,51.31,-18.35,Missing Credit,Escalated,Partial,7,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."
552,Thoughtbeat,ABCDE1234F,2021,Q4,552,Sally Quickenden,ABCD12345E,INV-2021-000789,10/27/2020,2436.16,998.4,10/5/2021,1232.4,Credit Card,Twitternation,2847828142,UTR250401000123,true,194IA,9.19,417.22,241.62,61.8,303.09,Matched,Compliant,Ready,9,Morbi a ipsum.
553,Eayo,LMNO9012Q,2020,Q1,553,Der Engelbrecht,WXYZ67890P,INV-2020-000123,4/2/2021,8105.32,513.53,5/9/2020,5410.21,Cheque,Jabbertype,3979845050,UTR250402000456,true,194IA,1.47,409.04,424.38,8.36,-122.75,Section Mismatch,Compliant,Partial,8,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."
554,Kazu,ABCDE1234F,2020,Q3,554,Dew Gianinotti,LMNO90123Q,INV-2020-000123,3/15/2021,1785.23,574.96,2/16/2020,5597.74,Cheque,Skynoodle,5222513769,UTR250401000123,true,194C,2.21,615.9,172.92,330.82,236.05,Matched,Compliant,Missing,8,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo."
555,Leenti,XYZW5678P,2021,Q3,555,Karolina Chiplen,WXYZ67890P,INV-2021-000789,4/12/2020,7519.34,647.05,5/25/2021,8552.33,Cheque,Babblestorm,6815500651,TXN250401000123,true,194J,9.65,733.64,239.25,198.0,380.97,Section Mismatch,Needs Review,Ready,6,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."
556,Zooveo,XYZW5678P,2020,Q2,556,Lennard Crosbie,ABCD12345E,INV-2020-000123,12/8/2020,1374.67,229.88,7/21/2020,2256.87,Cheque,Wikibox,9805148985,UTR250401000123,false,194J,4.11,900.03,372.47,376.36,-111.23,Matched,Compliant,Partial,5,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio."
557,Mydeo,XYZW5678P,2020,Q4,557,Erskine Dines,WXYZ67890P,INV-2020-000123,2/12/2020,7674.08,998.3,8/17/2021,1618.47,Credit Card,Youbridge,5765731201,TXN250401000123,false,194IA,8.37,137.37,438.16,451.3,-84.28,Section Mismatch,Compliant,Ready,2,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius."
558,Jabbersphere,XYZW5678P,2020,Q4,558,Pattie Tremonte,LMNO90123Q,INV-2020-000456,6/15/2020,2095.08,179.43,3/15/2021,3640.27,Cheque,Fiveclub,6789606683,UTR250401000123,true,194IA,8.42,604.2,275.4,162.46,162.5,Missing Credit,Needs Review,Ready,6,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.
559,Browsezoom,LMNO9012Q,2021,Q2,559,Jessy Brigshaw,WXYZ67890P,INV-2020-000456,1/14/2020,7484.39,496.76,2/17/2020,2258.1,Credit Card,Aibox,4130872035,UTR250401000123,false,194IA,6.55,623.03,100.8,445.04,258.09,Missing Credit,Compliant,Ready,9,In quis justo.
560,Edgeclub,ABCDE1234F,2021,Q4,560,Gordy Nutty,LMNO90123Q,INV-2021-000789,6/4/2021,8348.91,107.36,8/19/2021,8545.13,Cheque,Fatz,6447019176,UTR250401000123,true,194IA,2.22,175.36,213.67,18.72,37.59,Matched,Escalated,Ready,2,Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.
561,Twiyo,XYZW5678P,2021,Q1,561,Pate Dockrill,WXYZ67890P,INV-2020-000456,12/18/2021,6275.3,989.17,5/21/2021,5882.63,Cheque,Topicstorm,5596231311,UTR250401000123,true,194J,3.56,949.89,398.58,272.08,122.76,Matched,Needs Review,Ready,7,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
562,Wordify,ABCDE1234F,2020,Q1,562,Issiah Antonutti,WXYZ67890P,INV-2020-000456,9/14/2020,7000.34,651.26,9/18/2020,6197.15,Bank Transfer,Livepath,8423876566,UTR250402000456,true,194J,2.07,679.93,429.61,175.68,342.35,Matched,Needs Review,Partial,1,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui."
563,Skyvu,LMNO9012Q,2021,Q4,563,Zorine Ortega,LMNO90123Q,INV-2020-000456,3/21/2020,4184.84,877.54,4/18/2021,7489.14,Bank Transfer,Kanoodle,6743422162,TXN250401000123,false,194J,6.55,524.53,170.27,114.52,-443.96,Missing Credit,Escalated,Partial,5,Fusce consequat. Nulla nisl.
564,Quatz,XYZW5678P,2020,Q2,564,Koren Mayze,WXYZ67890P,INV-2020-000123,6/15/2021,3686.92,882.6,4/9/2020,5113.48,Credit Card,Skalith,6113876204,TXN250401000123,false,194C,5.37,506.18,68.37,271.96,-372.03,Matched,Compliant,Partial,1,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis."
565,Ailane,ABCDE1234F,2020,Q1,565,Wendy Gasnell,ABCD12345E,INV-2021-000789,8/2/2020,7538.43,394.03,2/8/2020,9746.42,Credit Card,Demivee,7220121683,TXN250401000123,false,194IA,7.47,151.34,326.68,204.29,320.98,Missing Credit,Escalated,Partial,9,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."
566,Youspan,XYZW5678P,2020,Q4,566,Alayne Russon,LMNO90123Q,INV-2021-000789,11/21/2021,7051.36,505.36,11/20/2021,2081.53,Credit Card,Jayo,4706469061,TXN250401000123,true,194IA,7.77,118.39,243.93,430.84,-345.33,Missing Credit,Compliant,Ready,1,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus."
567,Tagopia,LMNO9012Q,2020,Q1,567,Arnoldo Moxted,LMNO90123Q,INV-2021-000789,7/24/2021,9726.53,981.66,1/31/2021,3129.75,Cheque,Flipbug,7160963015,TXN250401000123,true,194J,3.65,873.5,66.15,272.48,451.92,Missing Credit,Compliant,Missing,10,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue."
568,Fivechat,XYZW5678P,2021,Q3,568,Ezechiel Canadas,LMNO90123Q,INV-2020-000456,1/5/2021,7344.02,814.67,10/21/2021,3159.75,Cheque,Gigaclub,8312618392,UTR250401000123,true,194C,5.86,218.53,228.7,363.08,6.39,Matched,Escalated,Missing,9,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius."
569,Devbug,XYZW5678P,2020,Q2,569,Rip Goater,ABCD12345E,INV-2020-000123,4/15/2020,9676.93,815.59,9/2/2021,9614.92,Credit Card,Thoughtmix,5264743158,UTR250401000123,false,194IA,8.55,303.37,131.08,157.58,266.3,Missing Credit,Needs Review,Missing,8,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis."
570,Edgepulse,ABCDE1234F,2020,Q3,570,Ron Roffey,LMNO90123Q,INV-2021-000789,6/20/2021,9580.35,769.26,9/27/2020,6166.16,Bank Transfer,Bubblemix,9137447567,UTR250402000456,true,194J,5.81,479.89,348.09,463.41,279.95,Section Mismatch,Compliant,Ready,5,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus."
571,Thoughtbridge,XYZW5678P,2021,Q3,571,Julieta Attrill,LMNO90123Q,INV-2020-000456,2/12/2021,9735.86,944.3,6/21/2020,6403.8,Cheque,Voonder,9734618601,UTR250402000456,false,194C,6.2,908.29,168.02,47.85,-142.64,Section Mismatch,Escalated,Ready,1,Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.
572,Dabtype,XYZW5678P,2020,Q4,572,Lois Dowsey,LMNO90123Q,INV-2020-000123,8/30/2021,7075.38,564.86,4/5/2020,4919.41,Bank Transfer,Gabtype,6376743476,UTR250402000456,false,194IA,4.66,463.11,412.52,70.24,-378.56,Section Mismatch,Compliant,Ready,7,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.
573,Aimbo,ABCDE1234F,2020,Q1,573,Lisetta Cloney,LMNO90123Q,INV-2020-000123,10/30/2021,3141.64,614.12,6/12/2021,8765.4,Cheque,Twinder,9471816988,UTR250402000456,true,194J,8.66,392.3,352.77,488.43,-408.58,Matched,Needs Review,Missing,5,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."
574,Rhyloo,ABCDE1234F,2021,Q1,574,Darnall Larter,ABCD12345E,INV-2020-000456,7/27/2020,9209.7,799.5,11/1/2020,5383.72,Bank Transfer,Skidoo,7136068007,UTR250402000456,false,194J,8.07,642.91,248.86,132.63,353.49,Missing Credit,Compliant,Ready,6,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."
575,Buzzdog,XYZW5678P,2020,Q3,575,Karmen Lambregts,ABCD12345E,INV-2020-000123,2/4/2020,4633.29,831.18,6/27/2021,4102.6,Cheque,Ntags,1935573024,TXN250401000123,false,194J,5.05,986.0,242.54,387.54,-402.22,Missing Credit,Escalated,Partial,4,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh."
576,Mymm,LMNO9012Q,2020,Q1,576,Joli Stangroom,LMNO90123Q,INV-2021-000789,12/14/2021,6272.89,837.68,3/29/2021,3913.09,Bank Transfer,Flashdog,5616300038,UTR250401000123,false,194IA,2.02,303.13,76.83,126.38,84.57,Matched,Needs Review,Ready,9,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo."
577,Browsebug,XYZW5678P,2021,Q4,577,Carmella Keneforde,LMNO90123Q,INV-2021-000789,11/10/2020,9808.88,230.5,11/18/2020,3437.2,Bank Transfer,Oyondu,3456803972,TXN250401000123,true,194J,5.98,675.12,409.5,487.43,-319.83,Section Mismatch,Escalated,Missing,9,"Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices."
